time,srcip,srcport,dstip,dstport,funccode
1424276496975588,3232235876,3321,3232235878,502,2
1424276496976151,3232235876,3321,3232235878,502,2
1424276496977544,3232235876,3322,3232235879,502,1
1424276496978214,3232235876,3322,3232235879,502,1
1424276496979629,3232235876,3323,3232235877,502,1
1424276496980387,3232235876,3323,3232235877,502,1
1424276496982844,3232235876,3324,3232235878,502,1
1424276496984000,3232235876,3324,3232235878,502,1
1424276501918564,3232235875,2348,3232235877,502,3
1424276501919469,3232235875,2348,3232235877,502,3
1424276501932734,3232235875,2349,3232235878,502,3
1424276501933257,3232235875,2349,3232235878,502,3
1424276501948658,3232235875,2350,3232235879,502,3
1424276501949223,3232235875,2350,3232235879,502,3
1424276501981066,3232235875,2351,3232235877,502,2
1424276501981927,3232235875,2351,3232235877,502,2
1424276501997018,3232235875,2352,3232235878,502,2
1424276501997841,3232235875,2352,3232235878,502,2
1424276502001491,3232235875,2353,3232235878,502,1
1424276502002317,3232235875,2353,3232235878,502,1
1424276502012974,3232235875,2354,3232235879,502,2
1424276502013796,3232235875,2354,3232235879,502,2
1424276502044299,3232235875,2355,3232235877,502,1
1424276502045179,3232235875,2355,3232235877,502,1
1424276502073692,3232235875,2356,3232235879,502,1
1424276502074366,3232235875,2356,3232235879,502,1
1424276506964194,3232235876,3325,3232235878,502,3
1424276506964613,3232235876,3325,3232235878,502,3
1424276506964808,3232235876,3326,3232235879,502,3
1424276506965269,3232235876,3326,3232235879,502,3
1424276506965417,3232235876,3327,3232235877,502,3
1424276506965782,3232235876,3327,3232235877,502,3
1424276506966421,3232235876,3328,3232235878,502,2
1424276506966755,3232235876,3328,3232235878,502,2
1424276506967459,3232235876,3329,3232235879,502,2
1424276506967801,3232235876,3329,3232235879,502,2
1424276506968523,3232235876,3330,3232235877,502,2
1424276506968844,3232235876,3330,3232235877,502,2
1424276506969579,3232235876,3331,3232235878,502,1
1424276506969982,3232235876,3331,3232235878,502,1
1424276506970693,3232235876,3332,3232235879,502,1
1424276506971096,3232235876,3332,3232235879,502,1
1424276506971756,3232235876,3333,3232235877,502,1
1424276506972224,3232235876,3333,3232235877,502,1
1424276511918123,3232235875,2357,3232235877,502,3
1424276511919014,3232235875,2357,3232235877,502,3
1424276511933685,3232235875,2358,3232235878,502,3
1424276511934604,3232235875,2358,3232235878,502,3
1424276511949724,3232235875,2359,3232235879,502,3
1424276511950606,3232235875,2359,3232235879,502,3
1424276511981403,3232235875,2360,3232235877,502,2
1424276511982205,3232235875,2360,3232235877,502,2
1424276511996367,3232235875,2361,3232235878,502,2
1424276511997137,3232235875,2361,3232235878,502,2
1424276512000489,3232235875,2362,3232235878,502,1
1424276512001259,3232235875,2362,3232235878,502,1
1424276512012387,3232235875,2363,3232235879,502,2
1424276512013164,3232235875,2363,3232235879,502,2
1424276512043484,3232235875,2364,3232235877,502,1
1424276512044317,3232235875,2364,3232235877,502,1
1424276512075395,3232235875,2365,3232235879,502,1
1424276512076081,3232235875,2365,3232235879,502,1
1424276516964592,3232235876,3334,3232235877,502,3
1424276516965017,3232235876,3334,3232235877,502,3
1424276516965288,3232235876,3335,3232235878,502,3
1424276516965748,3232235876,3335,3232235878,502,3
1424276516966593,3232235876,3336,3232235877,502,2
1424276516966972,3232235876,3336,3232235877,502,2
1424276516967882,3232235876,3337,3232235878,502,2
1424276516968275,3232235876,3337,3232235878,502,2
1424276516968629,3232235876,3338,3232235879,502,3
1424276516969149,3232235876,3338,3232235879,502,3
1424276516969790,3232235876,3339,3232235877,502,1
1424276516970174,3232235876,3339,3232235877,502,1
1424276516971147,3232235876,3340,3232235878,502,1
1424276516971547,3232235876,3340,3232235878,502,1
1424276516972403,3232235876,3341,3232235879,502,2
1424276516972787,3232235876,3341,3232235879,502,2
1424276516974869,3232235876,3342,3232235879,502,1
1424276516975271,3232235876,3342,3232235879,502,1
1424276518373776,3232235875,2366,3232235879,502,5
1424276518374220,3232235875,2366,3232235879,502,5
1424276521918679,3232235875,2367,3232235877,502,3
1424276521918714,3232235875,2367,3232235877,502,3
1424276521933709,3232235875,2368,3232235878,502,3
1424276521934659,3232235875,2368,3232235878,502,3
1424276521949690,3232235875,2369,3232235879,502,3
1424276521949696,3232235875,2369,3232235879,502,3
1424276521980700,3232235875,2370,3232235877,502,2
1424276521980706,3232235875,2370,3232235877,502,2
1424276521996681,3232235875,2371,3232235878,502,2
1424276521996688,3232235875,2371,3232235878,502,2
1424276521998359,3232235875,2372,3232235878,502,1
1424276521998366,3232235875,2372,3232235878,502,1
1424276522012660,3232235875,2373,3232235879,502,2
1424276522012666,3232235875,2373,3232235879,502,2
1424276522044192,3232235875,2374,3232235877,502,1
1424276522044220,3232235875,2374,3232235877,502,1
1424276522074663,3232235875,2375,3232235879,502,1
1424276522074669,3232235875,2375,3232235879,502,1
1424276526965667,3232235876,3343,3232235879,502,3
1424276526966534,3232235876,3343,3232235879,502,3
1424276526967084,3232235876,3344,3232235878,502,3
1424276526967903,3232235876,3344,3232235878,502,3
1424276526968852,3232235876,3345,3232235877,502,3
1424276526969688,3232235876,3345,3232235877,502,3
1424276526971143,3232235876,3346,3232235879,502,2
1424276526971920,3232235876,3346,3232235879,502,2
1424276526973578,3232235876,3347,3232235878,502,2
1424276526974366,3232235876,3347,3232235878,502,2
1424276526976054,3232235876,3348,3232235877,502,2
1424276526976833,3232235876,3348,3232235877,502,2
1424276526984349,3232235876,3350,3232235877,502,1
1424276526984902,3232235876,3349,3232235879,502,1
1424276526985137,3232235876,3350,3232235877,502,1
1424276526985742,3232235876,3349,3232235879,502,1
1424276526987366,3232235876,3351,3232235878,502,1
1424276526988194,3232235876,3351,3232235878,502,1
1424276531917827,3232235875,2376,3232235877,502,3
1424276531918714,3232235875,2376,3232235877,502,3
1424276531933753,3232235875,2377,3232235878,502,3
1424276531934705,3232235875,2377,3232235878,502,3
1424276531949648,3232235875,2378,3232235879,502,3
1424276531950549,3232235875,2378,3232235879,502,3
1424276531981934,3232235875,2379,3232235877,502,2
1424276531982741,3232235875,2379,3232235877,502,2
1424276531997664,3232235875,2380,3232235878,502,2
1424276531998483,3232235875,2380,3232235878,502,2
1424276532002031,3232235875,2381,3232235878,502,1
1424276532002827,3232235875,2381,3232235878,502,1
1424276532012414,3232235875,2382,3232235879,502,2
1424276532013199,3232235875,2382,3232235879,502,2
1424276532043538,3232235875,2383,3232235877,502,1
1424276532044383,3232235875,2383,3232235877,502,1
1424276532074857,3232235875,2384,3232235879,502,1
1424276532076562,3232235875,2384,3232235879,502,1
1424276536965179,3232235876,3352,3232235879,502,3
1424276536966047,3232235876,3352,3232235879,502,3
1424276536966582,3232235876,3353,3232235877,502,3
1424276536967383,3232235876,3353,3232235877,502,3
1424276536967887,3232235876,3354,3232235878,502,3
1424276536968718,3232235876,3354,3232235878,502,3
1424276536970245,3232235876,3355,3232235879,502,2
1424276536971582,3232235876,3355,3232235879,502,2
1424276536972866,3232235876,3356,3232235877,502,2
1424276536973720,3232235876,3356,3232235877,502,2
1424276536975269,3232235876,3357,3232235878,502,2
1424276536976074,3232235876,3357,3232235878,502,2
1424276536977738,3232235876,3358,3232235879,502,1
1424276536978555,3232235876,3358,3232235879,502,1
1424276536980285,3232235876,3359,3232235877,502,1
1424276536981084,3232235876,3359,3232235877,502,1
1424276536982718,3232235876,3360,3232235878,502,1
1424276536983507,3232235876,3360,3232235878,502,1
1424276541918311,3232235875,2385,3232235877,502,3
1424276541919283,3232235875,2385,3232235877,502,3
1424276541934590,3232235875,2386,3232235878,502,3
1424276541935436,3232235875,2386,3232235878,502,3
1424276541949288,3232235875,2387,3232235879,502,3
1424276541950195,3232235875,2387,3232235879,502,3
1424276541981929,3232235875,2388,3232235877,502,2
1424276541982778,3232235875,2388,3232235877,502,2
1424276541996899,3232235875,2389,3232235878,502,2
1424276541997720,3232235875,2389,3232235878,502,2
1424276542001296,3232235875,2390,3232235878,502,1
1424276542002073,3232235875,2390,3232235878,502,1
1424276542012731,3232235875,2391,3232235879,502,2
1424276542013619,3232235875,2391,3232235879,502,2
1424276542044021,3232235875,2392,3232235877,502,1
1424276542044856,3232235875,2392,3232235877,502,1
1424276542074870,3232235875,2393,3232235879,502,1
1424276542075697,3232235875,2393,3232235879,502,1
1424276546965654,3232235876,3361,3232235877,502,3
1424276546966516,3232235876,3361,3232235877,502,3
1424276546967131,3232235876,3362,3232235879,502,3
1424276546968042,3232235876,3362,3232235879,502,3
1424276546969717,3232235876,3363,3232235877,502,2
1424276546970561,3232235876,3363,3232235877,502,2
1424276546971201,3232235876,3364,3232235878,502,3
1424276546972077,3232235876,3364,3232235878,502,3
1424276546973465,3232235876,3365,3232235879,502,2
1424276546974238,3232235876,3365,3232235879,502,2
1424276546975944,3232235876,3366,3232235877,502,1
1424276546976706,3232235876,3366,3232235877,502,1
1424276546978357,3232235876,3367,3232235878,502,2
1424276546979201,3232235876,3367,3232235878,502,2
1424276546980854,3232235876,3368,3232235879,502,1
1424276546981568,3232235876,3368,3232235879,502,1
1424276546985510,3232235876,3369,3232235878,502,1
1424276546986371,3232235876,3369,3232235878,502,1
1424276551918822,3232235875,2394,3232235877,502,3
1424276551919706,3232235875,2394,3232235877,502,3
1424276551933794,3232235875,2395,3232235878,502,3
1424276551934705,3232235875,2395,3232235878,502,3
1424276551949703,3232235875,2396,3232235879,502,3
1424276551950601,3232235875,2396,3232235879,502,3
1424276551981356,3232235875,2397,3232235877,502,2
1424276551982185,3232235875,2397,3232235877,502,2
1424276551997240,3232235875,2398,3232235878,502,2
1424276551998044,3232235875,2398,3232235878,502,2
1424276552001331,3232235875,2399,3232235878,502,1
1424276552002085,3232235875,2399,3232235878,502,1
1424276552012299,3232235875,2400,3232235879,502,2
1424276552013102,3232235875,2400,3232235879,502,2
1424276552044460,3232235875,2401,3232235877,502,1
1424276552045279,3232235875,2401,3232235877,502,1
1424276552075443,3232235875,2402,3232235879,502,1
1424276552076285,3232235875,2402,3232235879,502,1
1424276556964385,3232235876,3370,3232235879,502,3
1424276556964826,3232235876,3370,3232235879,502,3
1424276556965077,3232235876,3371,3232235877,502,3
1424276556965608,3232235876,3371,3232235877,502,3
1424276556966004,3232235876,3372,3232235878,502,3
1424276556966482,3232235876,3372,3232235878,502,3
1424276556967042,3232235876,3373,3232235879,502,2
1424276556967382,3232235876,3373,3232235879,502,2
1424276556968266,3232235876,3374,3232235877,502,2
1424276556968614,3232235876,3374,3232235877,502,2
1424276556969374,3232235876,3375,3232235878,502,2
1424276556969709,3232235876,3375,3232235878,502,2
1424276556970455,3232235876,3376,3232235879,502,1
1424276556970782,3232235876,3376,3232235879,502,1
1424276556971514,3232235876,3377,3232235877,502,1
1424276556971839,3232235876,3377,3232235877,502,1
1424276556972560,3232235876,3378,3232235878,502,1
1424276556972876,3232235876,3378,3232235878,502,1
1424276561918656,3232235875,2403,3232235877,502,3
1424276561919514,3232235875,2403,3232235877,502,3
1424276561934807,3232235875,2404,3232235878,502,3
1424276561935759,3232235875,2404,3232235878,502,3
1424276561949552,3232235875,2405,3232235879,502,3
1424276561950416,3232235875,2405,3232235879,502,3
1424276561981871,3232235875,2406,3232235877,502,2
1424276561982668,3232235875,2406,3232235877,502,2
1424276561996711,3232235875,2407,3232235878,502,2
1424276561997525,3232235875,2407,3232235878,502,2
1424276562000878,3232235875,2408,3232235878,502,1
1424276562001647,3232235875,2408,3232235878,502,1
1424276562012622,3232235875,2409,3232235879,502,2
1424276562013431,3232235875,2409,3232235879,502,2
1424276562043987,3232235875,2410,3232235877,502,1
1424276562044944,3232235875,2410,3232235877,502,1
1424276562074488,3232235875,2411,3232235879,502,1
1424276562076107,3232235875,2411,3232235879,502,1
1424276566966288,3232235876,3379,3232235879,502,3
1424276566967275,3232235876,3379,3232235879,502,3
1424276566968034,3232235876,3380,3232235877,502,3
1424276566968890,3232235876,3380,3232235877,502,3
1424276566969713,3232235876,3381,3232235878,502,3
1424276566970706,3232235876,3381,3232235878,502,3
1424276566972133,3232235876,3382,3232235879,502,2
1424276566973041,3232235876,3382,3232235879,502,2
1424276566974909,3232235876,3383,3232235877,502,2
1424276566975870,3232235876,3383,3232235877,502,2
1424276566977641,3232235876,3384,3232235878,502,2
1424276566978418,3232235876,3384,3232235878,502,2
1424276566980193,3232235876,3385,3232235879,502,1
1424276566981051,3232235876,3385,3232235879,502,1
1424276566983042,3232235876,3386,3232235877,502,1
1424276566984086,3232235876,3386,3232235877,502,1
1424276566986003,3232235876,3387,3232235878,502,1
1424276566986784,3232235876,3387,3232235878,502,1
1424276571918659,3232235875,2412,3232235877,502,3
1424276571919553,3232235875,2412,3232235877,502,3
1424276571934001,3232235875,2413,3232235878,502,3
1424276571934859,3232235875,2413,3232235878,502,3
1424276571949614,3232235875,2414,3232235879,502,3
1424276571950492,3232235875,2414,3232235879,502,3
1424276571981302,3232235875,2415,3232235877,502,2
1424276571982121,3232235875,2415,3232235877,502,2
1424276571997282,3232235875,2416,3232235878,502,2
1424276571998113,3232235875,2416,3232235878,502,2
1424276572001548,3232235875,2417,3232235878,502,1
1424276572002333,3232235875,2417,3232235878,502,1
1424276572012140,3232235875,2418,3232235879,502,2
1424276572012945,3232235875,2418,3232235879,502,2
1424276572044402,3232235875,2419,3232235877,502,1
1424276572045264,3232235875,2419,3232235877,502,1
1424276572075370,3232235875,2420,3232235879,502,1
1424276572076218,3232235875,2420,3232235879,502,1
1424276576964810,3232235876,3388,3232235877,502,3
1424276576965542,3232235876,3388,3232235877,502,3
1424276576965897,3232235876,3389,3232235878,502,3
1424276576966475,3232235876,3389,3232235878,502,3
1424276576969017,3232235876,3391,3232235877,502,2
1424276576969649,3232235876,3391,3232235877,502,2
1424276576969746,3232235876,3392,3232235878,502,2
1424276576970351,3232235876,3392,3232235878,502,2
1424276576970554,3232235876,3390,3232235879,502,3
1424276576971295,3232235876,3390,3232235879,502,3
1424276576972042,3232235876,3393,3232235877,502,1
1424276576972652,3232235876,3393,3232235877,502,1
1424276576974256,3232235876,3394,3232235878,502,1
1424276576974277,3232235876,3394,3232235878,502,1
1424276576975512,3232235876,3395,3232235879,502,2
1424276576975963,3232235876,3395,3232235879,502,2
1424276576978669,3232235876,3396,3232235879,502,1
1424276576979207,3232235876,3396,3232235879,502,1
1424276579479651,3232235875,2421,3232235877,502,5
1424276579480067,3232235875,2421,3232235877,502,5
1424276581917520,3232235875,2422,3232235877,502,3
1424276581918459,3232235875,2422,3232235877,502,3
1424276581933429,3232235875,2423,3232235878,502,3
1424276581934440,3232235875,2423,3232235878,502,3
1424276581949494,3232235875,2424,3232235879,502,3
1424276581950442,3232235875,2424,3232235879,502,3
1424276581980943,3232235875,2425,3232235877,502,2
1424276581981452,3232235875,2425,3232235877,502,2
1424276581982483,3232235875,2426,3232235877,502,1
1424276581983474,3232235875,2426,3232235877,502,1
1424276581996491,3232235875,2427,3232235878,502,2
1424276581996500,3232235875,2427,3232235878,502,2
1424276581998463,3232235875,2428,3232235878,502,1
1424276581998464,3232235875,2428,3232235878,502,1
1424276582012462,3232235875,2429,3232235879,502,2
1424276582012468,3232235875,2429,3232235879,502,2
1424276582075489,3232235875,2430,3232235879,502,1
1424276582075495,3232235875,2430,3232235879,502,1
